[Tue Apr 18 20:47:25 2023] ThreadID[33560]	Started game.
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.121
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -3.863300 Y 9.645400 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.122
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -17.905600 Y 12.513100 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.123
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -9.638000 Y 9.645400 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.124
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -15.544500 Y 0.843700 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.125
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -14.974000 Y 3.831700 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.126
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 16.275499 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.127
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.193001 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.128
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 10.500800 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.129
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 13.418200 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.130
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 4.758500 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.131
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 7.675900 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.132
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -1.016300 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.133
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 1.901200 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.134
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -6.780700 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.135
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -3.863300 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.136
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -15.544500 Y 6.657500 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.137
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -9.638000 Y 12.513100 Z 10.097200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.138
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -14.974000 Y 9.645400 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.139
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -14.974000 Y 12.513100 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.140
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 0.843700 Z 7.655300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.141
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 0.843700 Z 4.776300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.142
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 3.832300 Z 7.655300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.143
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 3.832300 Z 4.776300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.144
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z 8.480200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.145
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z 5.601200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.146
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z 8.480200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.147
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z 5.601200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.148
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z 8.480200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.149
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z 5.601200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.150
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z 2.660600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.151
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z -0.218500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.152
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z 2.660600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.153
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z -0.218500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.154
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z 2.660600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.155
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z -0.218500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.156
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z -3.134600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.157
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z -6.013700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.158
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z -3.134600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.159
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z -6.013700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.160
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z -3.134600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.161
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z -6.013700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.162
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 6.755500 Z -8.891500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.163
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 9.676500 Z -8.891500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.164
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 12.604500 Z -8.891500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.165
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 3.824800 Z -4.802900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.166
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 3.824800 Z -7.680700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.167
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 0.756200 Z -4.802900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.168
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 0.756200 Z -7.680700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.169
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 3.824800 Z -10.462300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.170
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 0.756200 Z -10.462300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.171
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 0.843700 Z 10.619300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.172
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 19.892900 Y 3.832300 Z 10.619300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.173
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 6.755500 Z 8.761800
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.174
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 9.676500 Z 8.761800
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.175
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 9.676500 Z 5.601200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.176
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z 8.761800
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.177
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z 5.882800
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.178
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -12.622900 Y 0.843700 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.179
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -12.052500 Y 3.831700 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.180
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z 2.942200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.181
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z 0.063100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.182
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -12.622900 Y 6.657500 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.183
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 9.676500 Z -5.732100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.184
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z -2.853000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.185
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z -5.732100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.186
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 6.755500 Z -8.609900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.187
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 9.676500 Z -8.609900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.188
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 12.604500 Z -8.609900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.189
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y -2.036200 Z 8.480200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.190
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 0.884800 Z 8.761800
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.191
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 3.812800 Z 8.761800
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.192
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -12.052500 Y 9.645400 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.193
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -12.052500 Y 12.513100 Z 13.209000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.194
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -11.402700 Y 6.755500 Z 11.446100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.195
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -11.402700 Y 9.676500 Z 11.446100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.196
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -11.402700 Y 12.604500 Z 11.446100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.197
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -11.402700 Y 0.884800 Z 11.446100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.198
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -11.402700 Y 3.812800 Z 11.446100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.199
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y -2.036200 Z -8.891500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 0.884800 Z -8.609900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.201
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -19.730600 Y 3.812800 Z -8.609900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.202
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 21.843800 Y 0.843700 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.203
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 21.723900 Y 3.831700 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.204
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 21.843800 Y 6.657500 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.205
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 24.921400 Y 0.843700 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.206
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 24.801500 Y 3.831700 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.207
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 24.921400 Y 6.657500 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.208
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 27.904699 Y 0.843700 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.209
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 27.784800 Y 3.831700 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.210
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 27.904699 Y 6.657500 Z 4.250400
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.211
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 21.843800 Y 0.843700 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.212
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 21.723900 Y 3.831700 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.213
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 21.843800 Y 6.657500 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.214
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 24.921400 Y 0.843700 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.215
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 24.801500 Y 3.831700 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.216
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 24.921400 Y 6.657500 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.217
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 27.904699 Y 0.843700 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.218
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 27.784800 Y 3.831700 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.219
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 27.904699 Y 6.657500 Z -3.796100
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.220
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 0.843700 Z -2.764700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.221
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 3.831700 Z -2.884600
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.222
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 6.657500 Z -2.764700
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.223
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 0.843700 Z 0.312900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.224
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 3.831700 Z 0.193000
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.225
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 6.657500 Z 0.312900
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.226
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 0.843700 Z 3.296200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.227
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 3.831700 Z 3.176300
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.228
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X 29.328600 Y 6.657500 Z 3.296200
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.229
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -21.570601 Y 0.843700 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.230
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -21.000099 Y 3.831700 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.231
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -21.570601 Y 6.657500 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.232
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -21.000099 Y 9.645400 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.233
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -21.000099 Y 12.513100 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.234
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -24.570601 Y 0.843700 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.235
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -24.000099 Y 3.831700 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.236
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -24.570601 Y 6.657500 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.237
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -24.000099 Y 9.645400 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.238
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -24.000099 Y 12.513100 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.239
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Location: X -27.570601 Y 0.843700 Z 9.945500
[Tue Apr 18 20:47:25 2023] ThreadID[33560]	[INFO]	Model Detected: Decorative_Wall.240
